item_id,csv_row_number,expected_key,question,status,error,question_dir,ground_truth_table_csv
row_220,220,size_bucket,"For Durvalumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_220__For_Durvalumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_220__For_Durvalumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_223,223,size_bucket,"For Nivolumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_223__For_Nivolumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_223__For_Nivolumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_255,255,size_bucket,"For Cemiplimab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_255__For_Cemiplimab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_255__For_Cemiplimab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_262,262,size_bucket,"For Tremelimumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_262__For_Tremelimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_262__For_Tremelimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_283,283,size_bucket,"For Atezolizumab+Trastuzumab emtansine+Placebo trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_283__For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_total_sample_size_as_small_10,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_283__For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_total_sample_size_as_small_10/ground_truth_table.csv
row_350,350,size_bucket,"For Atezolizumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_350__For_Atezolizumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_350__For_Atezolizumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_420,420,size_bucket,"For Durvalumab, Tremelimumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_420__For_Durvalumab_Tremelimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_420__For_Durvalumab_Tremelimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or/ground_truth_table.csv
row_466,466,size_bucket,"For Pembrolizumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_466__For_Pembrolizumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/size_bucket__row_466__For_Pembrolizumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_13,13,specific_regimens,"In Chemotherapy trials for Gastric/GEJ where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_13__In_Chemotherapy_trials_for_Gastric_GEJ_where_chemotherapy_was_the_control_identify_the_che,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_13__In_Chemotherapy_trials_for_Gastric_GEJ_where_chemotherapy_was_the_control_identify_the_che/ground_truth_table.csv
row_32,32,specific_regimens,"In Chemotherapy trials for Melanoma where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_32__In_Chemotherapy_trials_for_Melanoma_where_chemotherapy_was_the_control_identify_the_chemot,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_32__In_Chemotherapy_trials_for_Melanoma_where_chemotherapy_was_the_control_identify_the_chemot/ground_truth_table.csv
row_133,133,specific_regimens,"In Durvalumab, Tremelimumab trials for Bladder where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_133__In_Durvalumab_Tremelimumab_trials_for_Bladder_where_chemotherapy_was_the_control_identify,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_133__In_Durvalumab_Tremelimumab_trials_for_Bladder_where_chemotherapy_was_the_control_identify/ground_truth_table.csv
row_141,141,specific_regimens,"In Brentuximab-vedotin trials for Hepatocellular where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_141__In_Brentuximab_vedotin_trials_for_Hepatocellular_where_chemotherapy_was_the_control_identi,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_141__In_Brentuximab_vedotin_trials_for_Hepatocellular_where_chemotherapy_was_the_control_identi/ground_truth_table.csv
row_167,167,specific_regimens,"In Avelumab trials for NSCLC where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_167__In_Avelumab_trials_for_NSCLC_where_chemotherapy_was_the_control_identify_the_chemotherapy,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_167__In_Avelumab_trials_for_NSCLC_where_chemotherapy_was_the_control_identify_the_chemotherapy/ground_truth_table.csv
row_177,177,specific_regimens,"In Avelumab trials for Head and Neck where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_177__In_Avelumab_trials_for_Head_and_Neck_where_chemotherapy_was_the_control_identify_the_chemo,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_177__In_Avelumab_trials_for_Head_and_Neck_where_chemotherapy_was_the_control_identify_the_chemo/ground_truth_table.csv
row_183,183,specific_regimens,"In Cemiplimab trials for Melanoma where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_183__In_Cemiplimab_trials_for_Melanoma_where_chemotherapy_was_the_control_identify_the_chemothe,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_183__In_Cemiplimab_trials_for_Melanoma_where_chemotherapy_was_the_control_identify_the_chemothe/ground_truth_table.csv
row_188,188,specific_regimens,"In Pembrolizumab trials for Head and Neck where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_188__In_Pembrolizumab_trials_for_Head_and_Neck_where_chemotherapy_was_the_control_identify_the,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_188__In_Pembrolizumab_trials_for_Head_and_Neck_where_chemotherapy_was_the_control_identify_the/ground_truth_table.csv
row_190,190,specific_regimens,"In Ipilimumab trials for Multiple Myeloma where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_190__In_Ipilimumab_trials_for_Multiple_Myeloma_where_chemotherapy_was_the_control_identify_the,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_190__In_Ipilimumab_trials_for_Multiple_Myeloma_where_chemotherapy_was_the_control_identify_the/ground_truth_table.csv
row_202,202,specific_regimens,"In Avelumab trials for Renal cell where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_202__In_Avelumab_trials_for_Renal_cell_where_chemotherapy_was_the_control_identify_the_chemothe,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_202__In_Avelumab_trials_for_Renal_cell_where_chemotherapy_was_the_control_identify_the_chemothe/ground_truth_table.csv
row_214,214,specific_regimens,"In Avelumab trials for Bladder where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_214__In_Avelumab_trials_for_Bladder_where_chemotherapy_was_the_control_identify_the_chemotherap,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_214__In_Avelumab_trials_for_Bladder_where_chemotherapy_was_the_control_identify_the_chemotherap/ground_truth_table.csv
row_222,222,specific_regimens,"In Pembrolizumab trials for Renal cell where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_222__In_Pembrolizumab_trials_for_Renal_cell_where_chemotherapy_was_the_control_identify_the_che,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_222__In_Pembrolizumab_trials_for_Renal_cell_where_chemotherapy_was_the_control_identify_the_che/ground_truth_table.csv
row_231,231,specific_regimens,"In Cemiplimab trials for Hepatocellular where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_231__In_Cemiplimab_trials_for_Hepatocellular_where_chemotherapy_was_the_control_identify_the_ch,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_231__In_Cemiplimab_trials_for_Hepatocellular_where_chemotherapy_was_the_control_identify_the_ch/ground_truth_table.csv
row_259,259,specific_regimens,"In Pembrolizumab trials for Urothelial where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_259__In_Pembrolizumab_trials_for_Urothelial_where_chemotherapy_was_the_control_identify_the_che,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_259__In_Pembrolizumab_trials_for_Urothelial_where_chemotherapy_was_the_control_identify_the_che/ground_truth_table.csv
row_260,260,specific_regimens,"In Pembrolizumab trials for Hepatocellular where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_260__In_Pembrolizumab_trials_for_Hepatocellular_where_chemotherapy_was_the_control_identify_the,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_260__In_Pembrolizumab_trials_for_Hepatocellular_where_chemotherapy_was_the_control_identify_the/ground_truth_table.csv
row_271,271,specific_regimens,"In Nivolumab trials for Esophageal/GEJ where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_271__In_Nivolumab_trials_for_Esophageal_GEJ_where_chemotherapy_was_the_control_identify_the_che,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_271__In_Nivolumab_trials_for_Esophageal_GEJ_where_chemotherapy_was_the_control_identify_the_che/ground_truth_table.csv
row_275,275,specific_regimens,"In Avelumab trials for Prostate where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_275__In_Avelumab_trials_for_Prostate_where_chemotherapy_was_the_control_identify_the_chemothera,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_275__In_Avelumab_trials_for_Prostate_where_chemotherapy_was_the_control_identify_the_chemothera/ground_truth_table.csv
row_284,284,specific_regimens,"In Atezolizumab+Trastuzumab emtansine+Placebo trials for Prostate where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_284__In_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_for_Prostate_where_chemotherapy_was_t,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_284__In_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_for_Prostate_where_chemotherapy_was_t/ground_truth_table.csv
row_298,298,specific_regimens,"In Brentuximab-vedotin trials for Prostate where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_298__In_Brentuximab_vedotin_trials_for_Prostate_where_chemotherapy_was_the_control_identify_the,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_298__In_Brentuximab_vedotin_trials_for_Prostate_where_chemotherapy_was_the_control_identify_the/ground_truth_table.csv
row_308,308,specific_regimens,"In Pembrolizumab trials for Breast where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_308__In_Pembrolizumab_trials_for_Breast_where_chemotherapy_was_the_control_identify_the_chemoth,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_308__In_Pembrolizumab_trials_for_Breast_where_chemotherapy_was_the_control_identify_the_chemoth/ground_truth_table.csv
row_318,318,specific_regimens,"In Nivolumab trials for Multiple Myeloma where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_318__In_Nivolumab_trials_for_Multiple_Myeloma_where_chemotherapy_was_the_control_identify_the_c,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_318__In_Nivolumab_trials_for_Multiple_Myeloma_where_chemotherapy_was_the_control_identify_the_c/ground_truth_table.csv
row_323,323,specific_regimens,"In Nivolumab, Ipilimumab trials for Hepatocellular where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_323__In_Nivolumab_Ipilimumab_trials_for_Hepatocellular_where_chemotherapy_was_the_control_ident,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_323__In_Nivolumab_Ipilimumab_trials_for_Hepatocellular_where_chemotherapy_was_the_control_ident/ground_truth_table.csv
row_330,330,specific_regimens,"In Avelumab trials for Breast where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_330__In_Avelumab_trials_for_Breast_where_chemotherapy_was_the_control_identify_the_chemotherapy,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_330__In_Avelumab_trials_for_Breast_where_chemotherapy_was_the_control_identify_the_chemotherapy/ground_truth_table.csv
row_331,331,specific_regimens,"In Chemotherapy trials for Head and Neck where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_331__In_Chemotherapy_trials_for_Head_and_Neck_where_chemotherapy_was_the_control_identify_the_c,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_331__In_Chemotherapy_trials_for_Head_and_Neck_where_chemotherapy_was_the_control_identify_the_c/ground_truth_table.csv
row_333,333,specific_regimens,"In Tremelimumab trials for Hodgkin Lymphoma where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_333__In_Tremelimumab_trials_for_Hodgkin_Lymphoma_where_chemotherapy_was_the_control_identify_th,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_333__In_Tremelimumab_trials_for_Hodgkin_Lymphoma_where_chemotherapy_was_the_control_identify_th/ground_truth_table.csv
row_348,348,specific_regimens,"In Cemiplimab trials for Mesothelioma where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_348__In_Cemiplimab_trials_for_Mesothelioma_where_chemotherapy_was_the_control_identify_the_chem,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_348__In_Cemiplimab_trials_for_Mesothelioma_where_chemotherapy_was_the_control_identify_the_chem/ground_truth_table.csv
row_352,352,specific_regimens,"In Nivolumab trials for Non-Small Cell Lung where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_352__In_Nivolumab_trials_for_Non_Small_Cell_Lung_where_chemotherapy_was_the_control_identify_th,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_352__In_Nivolumab_trials_for_Non_Small_Cell_Lung_where_chemotherapy_was_the_control_identify_th/ground_truth_table.csv
row_354,354,specific_regimens,"In Nivolumab, Ipilimumab trials for Head and Neck where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_354__In_Nivolumab_Ipilimumab_trials_for_Head_and_Neck_where_chemotherapy_was_the_control_identi,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_354__In_Nivolumab_Ipilimumab_trials_for_Head_and_Neck_where_chemotherapy_was_the_control_identi/ground_truth_table.csv
row_358,358,specific_regimens,"In Durvalumab trials for Urothelial where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_358__In_Durvalumab_trials_for_Urothelial_where_chemotherapy_was_the_control_identify_the_chemot,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_358__In_Durvalumab_trials_for_Urothelial_where_chemotherapy_was_the_control_identify_the_chemot/ground_truth_table.csv
row_359,359,specific_regimens,"In Atezolizumab+Trastuzumab emtansine+Placebo trials for Melanoma where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_359__In_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_for_Melanoma_where_chemotherapy_was_t,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_359__In_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_for_Melanoma_where_chemotherapy_was_t/ground_truth_table.csv
row_361,361,specific_regimens,"In Cemiplimab trials for Esophageal/GEJ where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_361__In_Cemiplimab_trials_for_Esophageal_GEJ_where_chemotherapy_was_the_control_identify_the_ch,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_361__In_Cemiplimab_trials_for_Esophageal_GEJ_where_chemotherapy_was_the_control_identify_the_ch/ground_truth_table.csv
row_373,373,specific_regimens,"In Durvalumab, Tremelimumab trials for Gastric/GEJ where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_373__In_Durvalumab_Tremelimumab_trials_for_Gastric_GEJ_where_chemotherapy_was_the_control_ident,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_373__In_Durvalumab_Tremelimumab_trials_for_Gastric_GEJ_where_chemotherapy_was_the_control_ident/ground_truth_table.csv
row_376,376,specific_regimens,"In Durvalumab, Tremelimumab trials for Mesothelioma where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_376__In_Durvalumab_Tremelimumab_trials_for_Mesothelioma_where_chemotherapy_was_the_control_iden,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_376__In_Durvalumab_Tremelimumab_trials_for_Mesothelioma_where_chemotherapy_was_the_control_iden/ground_truth_table.csv
row_378,378,specific_regimens,"In Nivolumab, Ipilimumab trials for Gastric/GEJ where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_378__In_Nivolumab_Ipilimumab_trials_for_Gastric_GEJ_where_chemotherapy_was_the_control_identify,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_378__In_Nivolumab_Ipilimumab_trials_for_Gastric_GEJ_where_chemotherapy_was_the_control_identify/ground_truth_table.csv
row_413,413,specific_regimens,"In Tremelimumab trials for Urothelial where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_413__In_Tremelimumab_trials_for_Urothelial_where_chemotherapy_was_the_control_identify_the_chem,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_413__In_Tremelimumab_trials_for_Urothelial_where_chemotherapy_was_the_control_identify_the_chem/ground_truth_table.csv
row_417,417,specific_regimens,"In Chemotherapy trials for Prostate where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_417__In_Chemotherapy_trials_for_Prostate_where_chemotherapy_was_the_control_identify_the_chemot,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_417__In_Chemotherapy_trials_for_Prostate_where_chemotherapy_was_the_control_identify_the_chemot/ground_truth_table.csv
row_419,419,specific_regimens,"In Durvalumab trials for Multiple Myeloma where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_419__In_Durvalumab_trials_for_Multiple_Myeloma_where_chemotherapy_was_the_control_identify_the,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_419__In_Durvalumab_trials_for_Multiple_Myeloma_where_chemotherapy_was_the_control_identify_the/ground_truth_table.csv
row_433,433,specific_regimens,"In Nivolumab, Ipilimumab trials for Melanoma where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_433__In_Nivolumab_Ipilimumab_trials_for_Melanoma_where_chemotherapy_was_the_control_identify_th,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_433__In_Nivolumab_Ipilimumab_trials_for_Melanoma_where_chemotherapy_was_the_control_identify_th/ground_truth_table.csv
row_439,439,specific_regimens,"In Atezolizumab trials for Renal cell where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_439__In_Atezolizumab_trials_for_Renal_cell_where_chemotherapy_was_the_control_identify_the_chem,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_439__In_Atezolizumab_trials_for_Renal_cell_where_chemotherapy_was_the_control_identify_the_chem/ground_truth_table.csv
row_440,440,specific_regimens,"In Atezolizumab+Trastuzumab emtansine+Placebo trials for Esophageal/GEJ where chemotherapy was the control, identify the chemotherapy backbone from the control regimen (e.g., FOLFOX/CAPOX).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_440__In_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_for_Esophageal_GEJ_where_chemotherapy,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/specific_regimens__row_440__In_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_for_Esophageal_GEJ_where_chemotherapy/ground_truth_table.csv
